MMSI,Ship Name,lat,lon,low_confidence,n_pings,score,is_anomalous,flags,reason
249950000,M/Y ALAMSHAR,43.7365,7.42939,False,3,0.6,False,,
249953000,MOUSEA OF THE SEA,43.73379,7.42431,False,5,0.85,False,,
249957000,YM PLUTO,37.22571,15.20335,False,15,1.16,False,,
249961000,ELIF BAYRAK,42.16969,3.79303,True,1,,,,only 1 ping(s) - not enough data to score reliably
249973000,MSC MERAVIGLIA,38.63088,7.77401,False,4,1.49,False,signal gap of 869s,
250001723,ARKLOW MANOR,43.33409,5.35155,True,1,,,,only 1 ping(s) - not enough data to score reliably
250006371,,41.74836,12.26385,True,1,,,,only 1 ping(s) - not enough data to score reliably
250006373,GOLDEN PEARL,38.35796,-0.43731,False,9,1.03,False,,
250014253,ZELLA,43.48321,-1.75136,True,1,,,,only 1 ping(s) - not enough data to score reliably
250104660,CLAIR DE LUNE,37.74674,-0.74266,False,7,1.44,False,,
250300008,BOUEE ZEPHIR III,44.61705,-1.33374,False,3,0.82,False,,
250300090,BOUEE ZEPHIR I [74%],44.64866,-1.33409,False,7,0.78,False,,
250300102,BOUEE ENFANT TERRIBL,44.79842,-1.46381,True,1,,,,only 1 ping(s) - not enough data to score reliably
250300103,BOUEE ENFANT TERRIBL,44.67697,-1.45587,False,3,1.34,False,signal gap of 912s,
253000041,BOS PATIENCE,31.47531,31.75785,False,3,0.99,False,,
253000081,NAIA,39.97092,0.01599,False,4,0.88,False,,
253000134,RAY,43.58467,7.12627,False,3,0.71,False,,
253000158,SEA CARYATIS,37.88428,23.51502,True,2,,,,only 2 ping(s) - not enough data to score reliably
253000213,SEA PATRIS,37.96043,23.56218,False,4,0.91,False,,
253041000,BLUE ANGEL,43.58853,7.12369,False,7,0.76,False,,
253046000,DE LAPEROUSE,39.44717,-0.29048,False,4,1.11,False,,
253081000,CAROLINE SEA II,43.58569,7.12673,False,4,0.77,False,,
253155000,CAROM,39.55722,2.62678,False,3,0.48,False,,
253188000,DE BOUGAINVILLE,39.64163,-0.20565,False,5,0.86,False,,
253369000,ASTROLABE,39.63615,-0.20562,False,5,0.85,False,,
253402567,HSD-NET-99%,41.92356,8.49605,False,4,0.88,False,,
253445000,LEEUW,39.63852,-0.20565,False,3,2.11,False,signal gap of 1439s,
253447000,TIGER,39.63729,-0.2057,True,1,,,,only 1 ping(s) - not enough data to score reliably
253592000,SAUMATY,37.83151,3.27688,True,1,,,,only 1 ping(s) - not enough data to score reliably
253616000,ANYTHING GOES V,43.64639,9.88279,False,5,0.92,False,,
253723000,RUTHIE,44.4158,8.84115,False,5,1.22,False,,
253739000,THANUJA,39.55725,2.62804,False,4,0.98,False,,
253802000,MAORO,39.55745,2.62966,False,5,0.62,False,,
253815000,ELCANO,43.58784,7.12468,True,2,,,,only 2 ping(s) - not enough data to score reliably
253833000,MAJOLA,43.21816,6.66988,True,2,,,,only 2 ping(s) - not enough data to score reliably
254026000,RYUJIN,43.73332,7.42514,True,2,,,,only 2 ping(s) - not enough data to score reliably
254076000,MIKEL ANGELO,43.5872,7.12242,False,3,0.6,False,,
254151000,GT12,43.72458,7.4154,True,1,,,,only 1 ping(s) - not enough data to score reliably
254186000,THE ROCK,43.734,7.42506,True,2,,,,only 2 ping(s) - not enough data to score reliably
254204000,ZERO ZERO UNO,43.75476,7.54391,True,1,,,,only 1 ping(s) - not enough data to score reliably
254214000,SPLENDIDA,43.7355,7.42339,False,5,1.25,False,signal gap of 735s,
254220000,,43.73009,7.41821,True,1,,,,only 1 ping(s) - not enough data to score reliably
254276000,ELLEN,43.73463,7.42377,False,3,2.12,False,signal gap of 1453s,
254288000,SWEET SEA,43.73643,7.42224,False,12,0.78,False,,
254320000,LEFILU,43.72561,7.41463,True,2,,,,only 2 ping(s) - not enough data to score reliably
254340000,OPERA,41.91957,8.74037,False,5,1.26,False,signal gap of 744s,
254395000,M/Y STALCA,43.7288,7.41989,True,1,,,,only 1 ping(s) - not enough data to score reliably
254446000,SPARKLING,43.73671,7.42683,False,3,1.16,False,signal gap of 748s,
254483000,ZOUZOU,43.7838,7.51993,True,2,,,,only 2 ping(s) - not enough data to score reliably
254541000,MANTA,43.72961,7.41871,False,3,1.32,False,signal gap of 953s,
254542000,RITAKI,43.72985,7.41874,True,1,,,,only 1 ping(s) - not enough data to score reliably
254716000,ROBY,43.73578,7.42325,True,1,,,,only 1 ping(s) - not enough data to score reliably
254723000,BLUE NARWHAL,43.72886,7.42105,True,1,,,,only 1 ping(s) - not enough data to score reliably
254797000,M/Y KEEP COOL,43.73434,7.42725,False,5,0.73,False,,
254914000,IPANEMA,43.78281,7.51757,True,2,,,,only 2 ping(s) - not enough data to score reliably
254942000,MAGIC,43.41553,6.77503,False,7,0.98,False,,
254947000,PRINCIPESSA VAI VIA,43.54331,10.29878,True,1,,,,only 1 ping(s) - not enough data to score reliably
254965000,TUTTO BENE,43.00459,6.20506,False,7,0.87,False,,
254989000,VINTAG,43.7339,7.42643,False,4,0.75,False,,
255701240,NIEVES B,41.33458,2.20225,False,3,1.1,False,,
255707000,HERCULES 400,41.34289,2.16097,False,10,0.84,False,,
255779000,SIDER LUCK,36.21512,24.7342,False,7,0.87,False,,
255792000,MSC MANZANILLO V,41.28926,2.46993,False,15,1.41,False,,
255803880,HARBOUR FASHION,41.08372,1.26118,True,1,,,,only 1 ping(s) - not enough data to score reliably
255804760,BG BLUE,36.36593,18.23223,False,8,0.66,False,,
255804840,SOUSELAS,39.97614,0.06074,False,4,0.84,False,,
255805390,CYPRUS CEMENT,43.5662,-5.69994,True,1,,,,only 1 ping(s) - not enough data to score reliably
255805572,JADRANA,36.84987,15.4594,True,1,,,,only 1 ping(s) - not enough data to score reliably
255805600,BARBARA P,35.92913,-4.02847,True,1,,,,only 1 ping(s) - not enough data to score reliably
255805601,JONA SOPHIE,36.72824,34.77106,True,2,,,,only 2 ping(s) - not enough data to score reliably
255805606,ELISABETH RUSS,44.3958,8.92952,False,4,0.54,False,,
255805640,VORTEX,37.28493,3.58629,False,16,0.67,False,,
255805686,SARA BORCHARD,40.50095,14.30674,False,11,1.01,False,,
255805834,CAROLINE RUSS,44.40672,8.88357,True,2,,,,only 2 ping(s) - not enough data to score reliably
255805844,TROUPER,39.45051,0.00759,False,15,0.81,False,,
255805869,MSC GIULIA,36.70286,-4.41956,False,4,1.24,False,signal gap of 725s,
255805939,PAULINE RUSS,43.31545,5.35959,False,3,1.51,False,signal gap of 1087s,
255805984,CARLA,36.97857,2.96323,False,3,0.47,False,,
255806042,BREB COURAGEOUS,40.32692,18.67798,False,16,1.05,False,,
255806135,SPANACO PROGRESS,38.35811,1.54457,True,1,,,,only 1 ping(s) - not enough data to score reliably
255806143,AVILA,36.05666,-5.32613,True,1,,,,only 1 ping(s) - not enough data to score reliably
255806149,PGC STRIDENT FORCE,38.02712,23.59592,False,10,0.79,False,,
255806158,SIDER RODI,42.10817,11.76967,False,4,0.9,False,,
255806259,SUNAID X,40.9137,13.32727,False,12,1.21,False,,
255806287,SIDER BUFFALO,40.87197,8.43084,True,1,,,,only 1 ping(s) - not enough data to score reliably
255806309,KATE C,36.21151,14.20447,False,5,0.95,False,,
255806310,CHRISTINA,43.34903,5.33361,True,2,,,,only 2 ping(s) - not enough data to score reliably
255806314,KELLY C,41.10334,1.23659,True,1,,,,only 1 ping(s) - not enough data to score reliably
255806317,BRENS,41.24095,9.6759,False,12,1.21,False,,
255806346,PANTONIO,41.31114,19.45183,True,2,,,,only 2 ping(s) - not enough data to score reliably
255806391,SIDER ORION,44.15156,9.04804,False,8,1.14,False,,
255806487,NORDULTRA,37.32387,5.00955,False,6,0.82,False,,
255806490,MSC LETIZIA,39.43759,-0.321,True,2,,,,only 2 ping(s) - not enough data to score reliably
255806493,MSC VITA,36.63864,34.67914,False,14,0.52,False,,
255806497,MSC MELINE,44.40493,8.91537,False,6,1.1,False,,
255806503,MANISA CAMILLA,40.83994,14.27256,True,2,,,,only 2 ping(s) - not enough data to score reliably
255806505,HELENA,39.64431,-0.21736,False,3,1.25,False,signal gap of 899s,
255806508,MITO,32.88994,35.02184,False,6,0.87,False,,
255806520,MSC GISELLE,41.18526,4.57347,False,8,1.15,False,,
255831000,TINERFE,38.80339,1.83945,False,8,0.97,False,,
255865000,NACC CAPRI,44.40093,8.902,False,5,0.83,False,,
255912750,CAPPUCCINO,43.58713,7.12247,True,2,,,,only 2 ping(s) - not enough data to score reliably
255913566,MILLESIME,43.56401,7.07943,False,5,0.87,False,,
255913568,CHAPAQUA TOO,41.91964,8.74047,True,1,,,,only 1 ping(s) - not enough data to score reliably
255913597,DARK KNIGHT,38.34231,-0.48194,True,2,,,,only 2 ping(s) - not enough data to score reliably
255915552,MY DADDY SHANE,43.56461,7.08011,False,4,0.9,False,,
255915553,SEA BREEZE ONE,43.52831,7.0918,False,3,1.16,False,,
255915561,GALLOWAY EXPRESS,31.96831,34.25353,False,18,0.73,False,,
255915573,HEINZ,37.3771,4.52977,False,8,0.89,False,,
255915584,BALTIC GRAIN,36.92752,15.47908,False,7,0.73,False,,
255915590,JUDITH BORCHARD,40.4321,12.94746,False,10,1.04,False,,
255915591,JOANNA BORCHARD,42.0337,7.47346,False,6,0.83,False,,
255915596,RS LISA,36.17238,-3.72405,True,1,,,,only 1 ping(s) - not enough data to score reliably
255915611,SONGA TAURUS,44.42243,8.8313,True,2,,,,only 2 ping(s) - not enough data to score reliably
255915616,MSC LAGOS X,31.14144,29.79624,False,4,1.41,False,signal gap of 934s,
255915642,EFE,37.2299,15.21072,False,3,1.4,False,signal gap of 925s,
255915673,HAV SARDIS,43.40319,5.01356,False,3,0.58,False,,
255915715,DENSA DENIZ,40.88543,18.06081,False,10,1.09,False,,
255915716,MUT OZT,38.13415,-0.09211,False,20,1.06,False,,
255915791,ALULIM,43.24514,6.70068,False,18,0.77,False,,
255915842,NORDLUCHS,37.95803,23.57908,False,3,1.29,False,signal gap of 930s,
255915847,STEALTH ONE,43.49244,6.97478,True,1,,,,only 1 ping(s) - not enough data to score reliably
255915866,SONGA FALCON,37.5075,3.551,True,2,,,,only 2 ping(s) - not enough data to score reliably
255915869,STEEL,43.54633,10.29567,False,4,1.47,False,signal gap of 900s,
255915877,MSC RICHIKA F,40.25594,0.83719,False,6,1.4,False,signal gap of 779s,
255915884,SKY LBS,37.36135,2.20421,False,7,1.12,False,,
255915886,SKY FALCON,37.6144,0.42828,False,10,0.72,False,,
255915903,BERMEO NM,37.4573,24.32433,True,2,,,,only 2 ping(s) - not enough data to score reliably
255915908,IVER BALANCE,36.15813,-3.85215,False,6,0.82,False,,
255915922,AIKATERINI,40.40365,2.299,False,15,0.87,False,,
255915941,SENSEI,43.53457,7.05421,False,13,1.11,False,,
255915952,JPO VENUS,36.72462,34.66621,False,8,0.93,False,,
255916089,HANSA ROTENBURG,35.93677,34.2522,True,2,,,,only 2 ping(s) - not enough data to score reliably
255916096,IVER BEST,37.93605,-0.28355,False,14,0.88,False,,
255916103,SAN REMO,37.55075,6.03923,False,3,1.31,False,signal gap of 789s,
255916104,KRISTO,43.72465,7.4178,True,2,,,,only 2 ping(s) - not enough data to score reliably
255916106,SIDER LIU,41.23339,13.57373,False,4,0.95,False,,
255916138,,38.69949,1.38251,True,2,,,,only 2 ping(s) - not enough data to score reliably
255916269,ADELINA,33.90919,35.53384,False,3,0.35,False,,
255916276,CAPE SKAGEN,43.27699,9.06813,False,10,1.6,False,signal gap of 989s,
255916298,POLSTEAM LEBSKO,41.10252,1.2403,False,3,0.5,False,,
255916299,SIRIUS,45.61258,13.80805,False,6,0.95,False,,
255916301,OCEAN TRANGA,37.37641,5.14561,False,3,0.5,False,,
255916521,POZONI,36.64802,-0.19837,False,5,0.71,False,,
255916584,BIZMAN,43.52748,7.0552,False,3,0.77,False,,
255916593,SIDER ABIDJAN,44.38925,8.91832,False,3,0.78,False,,
255916596,LODUR,41.35549,2.17246,True,1,,,,only 1 ping(s) - not enough data to score reliably
255917254,ASFENDOU,37.91621,23.08742,False,9,0.83,False,,
255917301,RS ONZA,39.96382,0.06839,False,3,1.0,False,,
255917304,MAIKE D,37.23095,5.19173,False,7,0.69,False,,
255917305,SIDER REBECCA,44.39908,8.89205,False,5,1.21,False,,
255965000,HERCULES SKY,37.55218,7.35493,True,1,,,,only 1 ping(s) - not enough data to score reliably
255979000,EDT AURORA,34.6451,33.00992,False,11,1.01,False,,
256001000,DOVER,31.14139,29.80185,True,1,,,,only 1 ping(s) - not enough data to score reliably
256001027,MY PIRVELI,39.5592,2.62742,False,4,1.64,False,signal gap of 1096s,
256001214,SHAGALA BAGALA,44.30894,9.21552,False,12,0.88,False,,
256001291,PHANTOM,43.7364,7.42683,False,4,0.85,False,,
256001470,FINALLY,39.55626,2.62583,False,5,0.76,False,,
256001513,BLUE PEARL I,37.93386,23.67974,False,3,1.39,False,signal gap of 935s,
256001523,BARBANEGRA,39.43177,-0.33264,False,3,1.67,False,signal gap of 1135s,
256001532,ALINA MARIA II,43.69406,7.31137,True,1,,,,only 1 ping(s) - not enough data to score reliably
256001533,DRIFTER CUBE,41.43319,2.24104,False,5,0.93,False,,
256001534,STROFADES,37.71244,23.43068,False,4,1.56,False,,
256001551,HAZE,44.41634,8.83745,True,2,,,,only 2 ping(s) - not enough data to score reliably
256001557,SPYSEA,37.94003,23.66943,False,4,0.62,False,,
256001698,POCEAN,43.72941,7.41888,False,12,0.8,False,,
256001726,ALMATA,38.01505,12.49911,False,3,0.75,False,,
256001777,GUILTY,37.94165,23.67029,True,2,,,,only 2 ping(s) - not enough data to score reliably
256001809,,41.21506,13.05869,True,1,,,,only 1 ping(s) - not enough data to score reliably
256001825,OKEANOS,43.03257,6.24427,False,3,1.4,False,signal gap of 782s,
256001849,LYDIA S,37.94169,23.67038,True,2,,,,only 2 ping(s) - not enough data to score reliably
256001861,SOLARA MARCH,44.34312,9.23234,True,1,,,,only 1 ping(s) - not enough data to score reliably
256002020,SHALIMAR II,37.93132,23.6804,False,3,1.21,False,signal gap of 869s,
256002044,ROMY ONE,43.58853,7.12383,True,1,,,,only 1 ping(s) - not enough data to score reliably
256002116,ATLANTIKA,37.02553,27.43359,False,5,0.87,False,,
256002163,ROCKET,43.72533,7.41424,True,2,,,,only 2 ping(s) - not enough data to score reliably
256002166,XEIA,43.4228,6.76427,True,1,,,,only 1 ping(s) - not enough data to score reliably
256002201,BOLARO,37.93266,23.67989,False,4,1.14,False,signal gap of 743s,
256002202,KATERINA P.,37.94128,23.6689,False,3,0.74,False,,
256002231,BLUE AZUR,43.74024,7.44592,False,4,1.17,False,signal gap of 758s,
256002535,ASTAKO'S ONE,44.34479,9.23152,True,1,,,,only 1 ping(s) - not enough data to score reliably
256002555,RASCALS,39.88939,4.27673,True,1,,,,only 1 ping(s) - not enough data to score reliably
256002656,VIVERE,43.73448,7.42723,False,7,1.2,False,,
256002693,ARADOS TOO,43.56302,7.11261,False,8,1.25,False,,
256002738,NEGRONI,43.2245,6.66815,True,2,,,,only 2 ping(s) - not enough data to score reliably
256002772,ZADIG,41.21389,13.5844,True,1,,,,only 1 ping(s) - not enough data to score reliably
256002783,CHINI VI,38.34199,-0.48349,False,4,0.88,False,,
256002822,JASI,43.55418,7.1003,True,2,,,,only 2 ping(s) - not enough data to score reliably
256002868,HARMONIA,43.72894,7.42175,False,4,0.62,False,,
256003033,SARAH SEA,41.3654,2.18711,False,3,1.37,False,signal gap of 905s,
256003102,MARIDAKI,37.93301,23.68384,True,1,,,,only 1 ping(s) - not enough data to score reliably
256003144,TESA,43.56604,7.07861,True,2,,,,only 2 ping(s) - not enough data to score reliably
256003214,BLACK PANTHER,37.93691,23.64719,False,4,1.11,False,,
256003237,GLAFKI IV,37.87789,23.72588,False,3,0.91,False,,
256003243,THEOLINAKI,37.93332,23.68169,False,3,1.12,False,signal gap of 727s,
256003299,,44.35174,8.56642,True,1,,,,only 1 ping(s) - not enough data to score reliably
256003445,LADY T,43.58504,7.12318,False,6,0.86,False,,
256003488,PANAGIA RODON TO AMA,37.93202,23.68281,True,2,,,,only 2 ping(s) - not enough data to score reliably
256003507,PATRA,41.25593,13.61736,True,1,,,,only 1 ping(s) - not enough data to score reliably
256003544,ING,43.72902,7.42161,False,3,0.5,False,,
256003613,LINNEA AURORA,39.56499,2.6403,False,10,0.91,False,,
256003619,VOE JARL,44.398,8.90113,False,20,2.2,False,sharp turn of 172 deg (while moving),
256003646,SEAFLOWER,43.56212,7.11389,False,5,0.98,False,,
256003688,MYALAYA,39.19107,9.17141,True,2,,,,only 2 ping(s) - not enough data to score reliably
256003724,MOSCARDON,39.55715,2.62754,False,4,1.02,False,,
256003731,ST. RAFAEL,37.26437,23.1642,False,7,1.23,False,signal gap of 721s,
256003759,CHRISMINE,37.93109,23.68344,False,3,1.36,False,signal gap of 901s,
256003783,MIROVIA,44.41602,8.83528,True,1,,,,only 1 ping(s) - not enough data to score reliably
256003787,EMOTION,43.58632,7.12391,False,3,0.72,False,,
256003819,ELFA,38.36339,21.41811,False,6,1.12,False,signal gap of 721s,
256003830,ANASSA,34.66782,33.0409,False,3,0.75,False,,
256003869,RADKAT,39.54616,2.38461,False,5,0.64,False,,
256003870,LUCID,39.55903,2.62964,False,3,0.93,False,,
256003909,LA PETITE AMIE,39.53392,2.41686,True,2,,,,only 2 ping(s) - not enough data to score reliably
256003941,FOX,44.39289,8.93855,False,3,0.63,False,,
256004016,RAZOR,43.73731,7.42845,False,4,1.11,False,signal gap of 722s,
256004059,SPRIBE,43.73375,7.42662,False,3,0.76,False,,
256004084,HAPPY BLUE II,37.94157,23.66913,False,6,0.81,False,,
256004118,ACALI,39.56523,2.63007,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004187,JAKSI,43.65607,7.18566,True,1,,,,only 1 ping(s) - not enough data to score reliably
256004220,TRIUMPH II,43.63437,7.13946,False,5,1.48,False,signal gap of 913s,
256004281,KIBOKO4,39.11941,1.48978,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004284,THEOLINA,37.93317,23.68167,False,5,0.65,False,,
256004299,ATLANTICA PACIFICA,44.34261,9.2337,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004308,FAROS,37.93966,23.66908,True,1,,,,only 1 ping(s) - not enough data to score reliably
256004318,MOSSA,37.84163,15.28598,True,1,,,,only 1 ping(s) - not enough data to score reliably
256004343,FRESH,34.66588,33.04303,False,4,0.97,False,,
256004498,DILIAS,37.94158,23.67047,False,3,1.36,False,signal gap of 901s,
256004537,,40.6098,14.30705,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004577,,44.38004,8.96364,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004590,KALLISTE,43.73563,7.42757,False,4,1.72,False,,
256004592,SURVIVOR,39.48991,2.47669,False,6,0.62,False,,
256004625,EIGHT13,44.34364,9.23402,True,1,,,,only 1 ping(s) - not enough data to score reliably
256004626,ALESSANDRA,38.01501,12.499,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004628,OFFSHORE PROGRESS,44.41783,8.79748,False,21,2.01,False,,
256004646,,37.1518,15.33237,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004684,DISTANCIA,39.55624,2.62945,False,3,1.38,False,,
256004697,SUMI,43.74064,7.43112,False,3,0.75,False,,
256004742,L'AS BLEU,43.73366,7.42653,False,6,0.88,False,,
256004754,CHASING NIGHT FURY 2,43.57675,7.13384,True,1,,,,only 1 ping(s) - not enough data to score reliably
256004755,BORKUMRIFF IV,39.55713,2.62764,False,3,1.15,False,signal gap of 743s,
256004779,AETHER,39.55576,2.62698,False,4,1.08,False,signal gap of 775s,
256004790,TANELORN,34.66544,33.04184,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004836,LARS,43.58811,7.12858,False,4,0.62,False,,
256004850,CONSTRUCTOR 1,37.03303,27.42437,False,13,1.45,False,long stop of 1720s,
256004877,MB,43.72876,7.41977,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004891,CANOUAN,37.94052,23.67019,False,4,0.75,False,,
256004897,GANESH,39.89063,4.27675,False,4,1.37,False,signal gap of 908s,
256004914,DANLOU,37.93347,23.67968,False,3,1.25,False,signal gap of 898s,
256004916,GTU,44.30795,9.21445,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004943,SIMPLY LOVELY,43.72927,7.41873,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004960,EM-ES,37.93348,23.68301,True,2,,,,only 2 ping(s) - not enough data to score reliably
256004962,BEATI,39.55911,2.62956,False,4,1.3,False,signal gap of 854s,
256004977,ZOE,42.75128,9.24293,False,6,1.47,False,signal gap of 931s,
256005181,ADROMELIA,43.73672,7.42305,True,1,,,,only 1 ping(s) - not enough data to score reliably
256005187,MARE BLU I,41.9179,8.74622,False,6,1.59,False,,
256005193,GENIE OF THE LAMP,44.35112,8.56911,True,2,,,,only 2 ping(s) - not enough data to score reliably
256005257,X ONE,43.73695,7.42573,True,2,,,,only 2 ping(s) - not enough data to score reliably
256005300,DANI,40.76676,13.72685,False,17,0.7,False,,
256010000,NEPTUNE KALLOS,36.1393,18.53152,False,9,1.11,False,,
256018000,IDEFIX II,37.93111,23.68061,False,4,1.11,False,,
256022000,CMA CGM ABIDJAN,36.75254,34.68831,True,1,,,,only 1 ping(s) - not enough data to score reliably
256025000,LADY VERA,37.93853,23.66822,False,4,1.47,False,signal gap of 901s,
256027000,SOUNION II,38.03629,23.50012,False,13,0.87,False,,
256030000,EH2,40.63995,14.39475,False,17,0.93,False,,
256032000,YALLA,38.85898,1.31338,False,4,1.0,False,signal gap of 721s,
